,MCT_CAT_CD,DONG_CD,SEX_CD,AGE_CD,USE_CNT,USE_AMT
852,0,동교동,B,5,0.13709886415926065,0.8811417953354411
853,0,동교동,B,4,0.9163444520845803,0.8189053689084128
854,0,동교동,B,7,0.34204907215328784,0.30728944617740717
855,0,동교동,B,1,0.07091001586944656,0.00025503313536623384
856,0,동교동,B,6,0.10215695224335553,0.9785835727140767
857,0,동교동,B,0,0.5349096433233628,0.26419356279701
858,0,동교동,B,3,0.8328551280615532,0.45566220287596315
859,0,동교동,B,2,0.5200577955245657,0.9949559738254534
860,0,망원동,A,9,0.2700278467849814,0.08075607326806089
861,0,망원동,A,8,0.7467008570428967,0.5882619983137354
862,0,망원동,A,5,0.3124882511564627,0.6700735594301007
863,0,망원동,A,4,0.8512695401046619,0.08147003586759194
864,0,망원동,A,7,0.30778755881941444,0.08607298900095839
865,0,망원동,A,1,0.23677949106482932,0.8994054403133105
866,0,망원동,A,6,0.18371566773556192,0.09171952079094325
867,0,망원동,A,0,0.8832292102972429,0.6440227932250109
868,0,망원동,A,3,0.2686728146966675,0.6548142395694797
869,0,망원동,A,2,0.351718714573826,0.439584349513654
870,0,망원동,B,9,0.6694279988217513,0.7897999455984095
871,0,망원동,B,8,0.01144733717121027,0.16632890849291726
872,0,망원동,B,5,0.28513065594207,0.6869631486067799
873,0,망원동,B,4,0.9704912396275622,0.26404121226753774
874,0,망원동,B,7,0.8132657679477525,0.7437296602856256
875,0,망원동,B,1,0.5632666788159999,0.3094279212562644
876,0,망원동,B,6,0.5193358520787194,0.40018683746039896
877,0,망원동,B,0,0.7950568609084081,0.411158074899147
878,0,망원동,B,3,0.24240338594756927,0.6006753884522172
879,0,망원동,B,2,0.4226484049896704,0.44237703608385814
880,0,상수동,A,9,0.2594083151218095,0.9296075858187349
881,0,상수동,A,8,0.3293910719012906,0.2822146386847282
882,0,상수동,A,5,0.8609462986653992,0.6763975472208446
883,0,상수동,A,4,0.6757961518659089,0.36097754913854474
884,0,상수동,A,7,0.45023467400581596,0.053549312664888715
885,0,상수동,A,1,0.6887256268220903,0.6271205721174349
886,0,상수동,A,6,0.5856348475885648,0.48349139348729075
887,0,상수동,A,0,0.9873700794092918,0.11226937923725488
888,0,상수동,A,3,0.8025075729836955,0.40205050629922034
889,0,상수동,A,2,0.5427529203307699,0.15506415423048248
890,0,상수동,B,9,0.643990660720913,0.6316966547004492
891,0,상수동,B,8,0.5984491483897741,0.1461541807945944
892,0,상수동,B,5,0.8036360177294448,0.3743383696794408
893,0,상수동,B,4,0.29873744721927087,0.032574316534957015
894,0,상수동,B,7,0.781959655788686,0.5615218102906782
895,0,상수동,B,1,0.8862294684941147,0.11099922511314397
896,0,상수동,B,6,0.004745191143580296,0.9188644213470935
897,0,상수동,B,0,0.22763511335826847,0.8289176713697182
898,0,상수동,B,3,0.4363575304393974,0.44392133921035415
899,0,상수동,B,2,0.08662818083536095,0.7325276168569781
900,0,서교동,A,9,0.26950570727107026,0.6875673115263796
901,0,서교동,A,8,0.33790221668046894,0.7837473134699239
902,0,서교동,A,5,0.087271404375453,0.5702081841855506
903,0,서교동,A,4,0.10862418729700984,0.46145399452134894
904,0,서교동,A,7,0.7770976502011999,0.7339649760692826
905,0,서교동,A,1,0.35943050117545783,0.4426512834512306
906,0,서교동,A,6,0.007195728621599895,0.39697798529021777
907,0,서교동,A,0,0.9535993137045214,0.7096840594249292
908,0,서교동,A,3,0.7952533415355281,0.590825518509412
909,0,서교동,A,2,0.48313810044438366,0.06868856122212508
910,0,서교동,B,9,0.5587275455414945,0.2334777452065704
911,0,서교동,B,8,0.8214149465235265,0.8260553829556648
912,0,서교동,B,5,0.8717249271315693,0.6771216038415837
913,0,서교동,B,4,0.2788234892767929,0.8788951226936561
914,0,서교동,B,7,0.8875698438146367,0.7079370788334118
915,0,서교동,B,1,0.5618489979657443,0.9440720131146564
916,0,서교동,B,6,0.2896523960021449,0.7024938198302333
917,0,서교동,B,0,0.04674945798754926,0.16897326022722148
918,0,서교동,B,3,0.8959829133229607,0.1259718701052016
919,0,서교동,B,2,0.47416818750790346,0.0872449157718781
920,0,신수동,A,9,0.0927231139376562,0.7242220637900624
921,0,신수동,A,8,0.5547037788793736,0.23636481081556504
922,0,신수동,A,5,0.6348792099384329,0.9836608882808171
923,0,신수동,A,4,0.7096977315387998,0.7871221312273848
924,0,신수동,A,7,0.09467851158692309,0.024130377269105496
925,0,신수동,A,1,0.3840993195797665,0.5300986888468627
926,0,신수동,A,6,0.8201254016850271,0.8582296582690613
927,0,신수동,A,0,0.3524455716274688,0.07846915209723515
928,0,신수동,A,3,0.6798164717834787,0.9227975540971629
929,0,신수동,A,2,0.5995023604314074,0.5303900251709575
930,0,신수동,B,9,0.7724366211242328,0.05383512860163908
931,0,신수동,B,8,0.3021444611580937,0.4833174636352401
932,0,신수동,B,5,0.7371578071164236,0.24860935355419223
933,0,신수동,B,4,0.6572080377346953,0.7804055854684275
934,0,신수동,B,7,0.7670361162087439,0.8666305710998926
935,0,신수동,B,1,0.5263917325591608,0.12001644235399211
936,0,신수동,B,6,0.09548867237415659,0.24315818005851308
937,0,신수동,B,0,0.603940846791528,0.8076203927363069
938,0,신수동,B,3,0.6035446800731883,0.13930697979618822
939,0,신수동,B,2,0.7668176519156938,0.8096159267101809
940,0,연남동,A,9,0.9706042275036145,0.2054728894042135
941,0,연남동,A,8,0.8673563104722929,0.17818441101051952
942,0,연남동,A,5,0.6215821490029968,0.19361175093040617
943,0,연남동,A,4,0.632369718118564,0.921124456510593
944,0,연남동,A,7,0.9138018869453541,0.500936495786343
945,0,연남동,A,1,0.6313821144216747,0.8392131371895641
946,0,연남동,A,6,0.9641517630804428,0.3320211000012423
947,0,연남동,A,0,0.3601366702030272,0.48691800760678683
948,0,연남동,A,3,0.6686005424548367,0.2917016604480155
949,0,연남동,A,2,0.4453069819424531,0.46323880190797684
950,0,연남동,B,9,0.46758521654596386,0.8098829400365739
951,0,연남동,B,8,0.49897473941724235,0.8381491545526433
952,0,연남동,B,5,0.7067965697879475,0.3226622913243693
953,0,연남동,B,4,0.5793266569252784,0.435758582855552
954,0,연남동,B,7,0.04549937481456423,0.582581627673068
955,0,연남동,B,1,0.2426540779567714,0.27246683494265256
956,0,연남동,B,6,0.6758984119860171,0.5276110148429417
957,0,연남동,B,0,0.43791310718650767,0.011237648524776933
958,0,연남동,B,3,0.3268921815093566,0.49927045349103183
959,0,연남동,B,2,0.49324596762766537,0.8282359823920562
960,0,창천동,A,9,0.25040701002556875,0.857679487903193
961,0,창천동,A,8,0.3627174573358879,0.9011592131645155
962,0,창천동,A,5,0.627549393372331,0.021431733706332445
963,0,창천동,A,4,0.11305924326831684,0.710959529315816
964,0,창천동,A,7,0.6774931676077268,0.537386307785597
965,0,창천동,A,1,0.330951327210955,0.8099896299565654
966,0,창천동,A,6,0.20517914799554127,0.5730855765403193
967,0,창천동,A,0,0.9391878934037503,0.48063180922240867
968,0,창천동,A,3,0.577611227500707,0.6553076345551514
969,0,창천동,A,2,0.9377814524087089,0.19596089226634605
970,0,창천동,B,9,0.3455386387275312,0.5106996284746385
971,0,창천동,B,8,0.7590812556212079,0.2981141411238878
972,0,창천동,B,5,0.032745633443028166,0.7688939661681711
973,0,창천동,B,4,0.8379656319342677,0.04540547957124885
974,0,창천동,B,7,0.13073681107011825,0.9642001363718556
975,0,창천동,B,1,0.9345630014892543,0.8196072500762007
976,0,창천동,B,6,0.912571644360125,0.6171718475670931
977,0,창천동,B,0,0.1176941213865692,0.8282251748353034
978,0,창천동,B,3,0.7097284753766631,0.3891817633406085
979,0,창천동,B,2,0.4517223339284132,0.191076877987164
980,0,합정동,A,9,0.6533786812095844,0.45842815533275794
981,0,합정동,A,8,0.7699041461713766,0.48566751115734563
982,0,합정동,A,5,0.405655489490074,0.5182178761166373
983,0,합정동,A,4,0.8162225366169328,0.04120342746694805
984,0,합정동,A,7,0.17999261837598401,0.09254949767924947
985,0,합정동,A,1,0.844041778965398,0.4215167004268634
986,0,합정동,A,6,0.6065589091551264,0.8284032813457912
987,0,합정동,A,0,0.9942547426466157,0.42778713029320947
988,0,합정동,A,3,0.7881781438765114,0.7347975714124348
989,0,합정동,A,2,0.4774184925811703,0.4036672815733745
990,0,합정동,B,9,0.14864113327821116,0.0902046315881978
991,0,합정동,B,8,0.5749270453723033,0.024252354333278436
992,0,합정동,B,5,0.3753657234355977,0.289863910257094
993,0,합정동,B,4,0.681870957952132,0.2435920818982299
994,0,합정동,B,7,0.5284211200071303,0.4658932463419506
995,0,합정동,B,1,0.8405404171357292,0.13395814040114562
996,0,합정동,B,6,0.4234640430405304,0.3034026058969991
997,0,합정동,B,0,0.9774077583574579,0.6611223730735156
998,0,합정동,B,3,0.8191827482055218,0.2230663278578724
999,0,합정동,B,2,0.39961191981108224,0.29300789298641616
1000,12,노고산동,A,9,0.7290301998236226,0.6591975943308588
1001,12,노고산동,A,8,0.8936480709869103,0.055342542962437125
1002,12,노고산동,A,5,0.4404507496941613,0.5078353285749375
1003,12,노고산동,A,4,0.4899429290395977,0.6696760870521953
1004,12,노고산동,A,7,0.4129654167575256,0.7962674097770754
1005,12,노고산동,A,1,0.6996072102365118,0.08301761135975838
1006,12,노고산동,A,6,0.01827761953675422,0.953931366170808
1007,12,노고산동,A,0,0.29337810531184094,0.6129591874883573
1008,12,노고산동,A,3,0.8387678306514513,0.5635340055961128
1009,12,노고산동,A,2,0.7129620625529347,0.48842390315148876
1010,12,노고산동,B,9,0.06436762817641017,0.2582741762201469
1011,12,노고산동,B,8,0.5718406285488596,0.29190053132900673
1012,12,노고산동,B,5,0.788614254583907,0.6500167482993551
1013,12,노고산동,B,4,0.4179899539167331,0.3327250273174559
1014,12,노고산동,B,7,0.1608500667654602,0.8069307159976717
1015,12,노고산동,B,1,0.42298252511942924,0.3263317918542836
1016,12,노고산동,B,6,0.5245961833624805,0.6264223233997129
1017,12,노고산동,B,0,0.22702849392870994,0.4728567881113571
1018,12,노고산동,B,3,0.982138145429673,0.7348400899675833
1019,12,노고산동,B,2,0.6726800213724045,0.7677855454426231
1020,12,대현동,A,9,0.9527898777922701,0.9841036634543708
1021,12,대현동,A,8,0.08234069339133843,0.5213312283100143
1022,12,대현동,A,5,0.35486173241412544,0.042241643317197375
1023,12,대현동,A,4,0.8351546898681811,0.2373697173352377
1024,12,대현동,A,7,0.2655494119152234,0.10710659965774372
1025,12,대현동,A,1,0.4327066589892966,0.6410785739926091
1026,12,대현동,A,6,0.3338589048506103,0.1645516902204769
1027,12,대현동,A,0,0.4003045726911637,0.6230649421002143
1028,12,대현동,A,3,0.7239504342615554,0.3721192622588092
1029,12,대현동,A,2,0.9207870901020713,0.6696868906031123
1030,12,대현동,B,9,0.5569331256991975,0.5506815556936558
1031,12,대현동,B,8,0.43245745565819416,0.8200404710654258
1032,12,대현동,B,5,0.890653771386007,0.9363273506840756
1033,12,대현동,B,4,0.9486157094079506,0.5801523356237109
1034,12,대현동,B,7,0.12823111043807156,0.48135382054060616
1035,12,대현동,B,1,0.24126276849477024,0.26922307137114365
1036,12,대현동,B,6,0.8441315485312753,0.06025347408952342
1037,12,대현동,B,0,0.5378934010942457,0.21458421900250801
1038,12,대현동,B,3,0.49541514442694834,0.0712447591580514
1039,12,대현동,B,2,0.07713427538958151,0.7946804807512817
1040,12,동교동,A,9,0.1922847105762313,0.37510037590588685
1041,12,동교동,A,8,0.34461857142073016,0.9628518104554886
1042,12,동교동,A,5,0.8409969419272502,0.9176817863383214
1043,12,동교동,A,4,0.9671609289086528,0.9088001000231063
1044,12,동교동,A,7,0.7640702849220945,0.5256402066108534
1045,12,동교동,A,1,0.3443169810486876,0.055160734460484306
1046,12,동교동,A,6,0.8042546936451165,0.45585231239500257
1047,12,동교동,A,0,0.5513069802575365,0.9938670158396747
1048,12,동교동,A,3,0.1754395082943998,0.39114322138475044
1049,12,동교동,A,2,0.6509587425821028,0.8492621608252042
1050,12,동교동,B,9,0.34373439070952994,0.3883389453819712
1051,12,동교동,B,8,0.31023028654812956,0.23635841997353735
1052,12,동교동,B,5,0.02693233319853472,0.6301233096433513
1053,12,동교동,B,4,0.3739622334457592,0.07749370758967
1054,12,동교동,B,7,0.8129407545491342,0.5087298400066071
1055,12,동교동,B,1,0.843655671022517,0.718314924293643
1056,12,동교동,B,6,0.08901158359939454,0.5361432128448763
1057,12,동교동,B,0,0.28896792850997577,0.5283443917202526
1058,12,동교동,B,3,0.9612694097356246,0.5627477370371431
1059,12,동교동,B,2,0.6757178292312389,0.881464794143438
1060,12,망원동,A,9,0.3350554968611965,0.5856824329487794
1061,12,망원동,A,8,0.9818941446554953,0.8058161201305012
1062,12,망원동,A,5,0.2063663595187184,0.8944960578722004
1063,12,망원동,A,4,0.19911919062879224,0.6851214665166829
1064,12,망원동,A,7,0.6602898258304567,0.46557151082239034
1065,12,망원동,A,1,0.7899727856469698,0.7816171904632897
1066,12,망원동,A,6,0.234542606375839,0.9293732927457642
1067,12,망원동,A,0,0.2826794004690296,0.7799298722712963
1068,12,망원동,A,3,0.8751051509959855,0.06250425126275672
1069,12,망원동,A,2,0.626518249088389,0.8027244604605225
1070,12,망원동,B,9,0.8156232623167268,0.31746367358629235
1071,12,망원동,B,8,0.9549073050373402,0.2780881472502793
1072,12,망원동,B,5,0.03310837463842242,0.6242062243304934
1073,12,망원동,B,4,0.433889725461685,0.4945383564838285
1074,12,망원동,B,7,0.8706232547625802,0.8888611463495485
1075,12,망원동,B,1,0.7452104395127361,0.15999626104312015
1076,12,망원동,B,6,0.6992958331556202,0.9020189414177512
1077,12,망원동,B,0,0.44889744957635513,0.6504435528040909
1078,12,망원동,B,3,0.36706374875345493,0.7198939301472347
1079,12,망원동,B,2,0.07521020343994789,0.6084282281317769
1080,12,상수동,A,9,0.9801495086796792,0.0978649472631915
1081,12,상수동,A,8,0.27245982909412225,0.22872914500731434
1082,12,상수동,A,5,0.6994229617758037,0.4604661434990618
1083,12,상수동,A,4,0.025616613443052993,0.9061543733757308
1084,12,상수동,A,7,0.25415291217813807,0.5856554531528946
1085,12,상수동,A,1,0.4866342504106771,0.8069067669827418
1086,12,상수동,A,6,0.6747377205051028,0.4333903030043308
1087,12,상수동,A,0,0.25906279972016644,0.22859848632436675
1088,12,상수동,A,3,0.8229141650063422,0.26906647492859415
1089,12,상수동,A,2,0.14757028147837747,0.5283680803629671
1090,12,상수동,B,9,0.2965526009260515,0.9137871809229038
1091,12,상수동,B,8,0.9191909147703478,0.6025159540203164
1092,12,상수동,B,5,0.8373695789144178,0.7500654456052348
1093,12,상수동,B,4,0.5729645496042707,0.6667343149948967
1094,12,상수동,B,7,0.19611474178379562,0.4688637001880508
1095,12,상수동,B,1,0.6135986489522148,0.9761149561571988
1096,12,상수동,B,6,0.7524261992456788,0.09830554010075576
1097,12,상수동,B,0,0.946126646368319,0.6681994394764174
1098,12,상수동,B,3,0.1545333750208261,0.9881585055386247
1099,12,상수동,B,2,0.1808135239756531,0.9376141139186441
1100,12,서교동,A,9,0.04188223605962782,0.8707444561611319
1101,12,서교동,A,8,0.7662169911256762,0.22471687434411258
1102,12,서교동,A,5,0.6310382517819894,0.8883610024526505
1103,12,서교동,A,4,0.16599318373655503,0.4389614196569508
1104,12,서교동,A,7,0.8389226001459769,0.8575227270954596
1105,12,서교동,A,1,0.6571560949817274,0.5221107889359561
1106,12,서교동,A,6,0.41769793224118634,0.1482521551377064
1107,12,서교동,A,0,0.8679928799141682,0.00030112162454831726
1108,12,서교동,A,3,0.8543736248212513,0.1172419555701939
1109,12,서교동,A,2,0.0873312831027313,0.9164084687918601
1110,12,서교동,B,9,0.44540405322595567,0.3890735234837617
1111,12,서교동,B,8,0.5854720403903201,0.9104184213091286
1112,12,서교동,B,5,0.4489335304535723,0.15236586107417127
1113,12,서교동,B,4,0.06110614984434459,0.9118554235522293
1114,12,서교동,B,7,0.3650575612939193,0.3073548615245012
1115,12,서교동,B,1,0.5214563550644736,0.35636984981717723
1116,12,서교동,B,6,0.5990348430040427,0.2516527453491466
1117,12,서교동,B,0,0.7602876621002154,0.06696909160783793
1118,12,서교동,B,3,0.4136834214304338,0.7472394815367301
1119,12,서교동,B,2,0.3000982682425173,0.055853957308257374
1120,12,신수동,A,9,0.0775425206692022,0.2595655703079288
1121,12,신수동,A,8,0.7783858121958114,0.2360271572928092
1122,12,신수동,A,5,0.3280319008383834,0.8956709728683667
1123,12,신수동,A,4,0.2622043543924001,0.8628599669238156
1124,12,신수동,A,7,0.21642625823181905,0.021011599356874133
1125,12,신수동,A,1,0.5832517776966751,0.5066309912939649
1126,12,신수동,A,6,0.4355245716824029,0.6544523914683201
1127,12,신수동,A,0,0.33791178472179895,0.6091563118766373
1128,12,신수동,A,3,0.049751053416345226,0.26076915995249594
1129,12,신수동,A,2,0.4345359166531021,0.08755550103139853
1130,12,신수동,B,9,0.3299723735415281,0.08696454948717847
1131,12,신수동,B,8,0.9070591932538408,0.08721581104984788
1132,12,신수동,B,5,0.178060699231524,0.7034014104764804
1133,12,신수동,B,4,0.14106397346945376,0.3489713155304123
1134,12,신수동,B,7,0.016987859751095624,0.831789583109054
1135,12,신수동,B,1,0.974384268583617,0.5402182344007426
1136,12,신수동,B,6,0.3748034452482003,0.31271546957534935
1137,12,신수동,B,0,0.29923692664821955,0.649278654569454
1138,12,신수동,B,3,0.09428122556206275,0.9701583665753438
1139,12,신수동,B,2,0.4285525767168734,0.7108323860301701
1140,12,연남동,A,9,0.08018553628534997,0.037846107596068324
1141,12,연남동,A,8,0.48821992144666804,0.9787114083715973
1142,12,연남동,A,5,0.8321050619119172,0.05311677072744869
1143,12,연남동,A,4,0.1682853222566284,0.8254355169762914
1144,12,연남동,A,7,0.4476099970427354,0.7491633029846878
1145,12,연남동,A,1,0.7092552515475447,0.2794404893734197
1146,12,연남동,A,6,0.6495918078172697,0.6442230445835405
1147,12,연남동,A,0,0.9025531921381158,0.5795235080915018
1148,12,연남동,A,3,0.8732723316081495,0.355140623757935
1149,12,연남동,A,2,0.4934243894923721,0.013534236316546155
1150,12,연남동,B,9,0.7499563542302308,0.3071932082040282
1151,12,연남동,B,8,0.5405603962778273,0.3205813342541599
1152,12,연남동,B,5,0.35229757787018146,0.24802624166547416
1153,12,연남동,B,4,0.6700508684618871,0.8678585749180373
1154,12,연남동,B,7,0.04048179886312364,0.5845116650974697
1155,12,연남동,B,1,0.9414465055022121,0.06892608013358936
1156,12,연남동,B,6,0.6962026512743604,0.16790301078823333
1157,12,연남동,B,0,0.48311054283057153,0.6450095400577893
1158,12,연남동,B,3,0.4076912747085424,0.8769270573831337
1159,12,연남동,B,2,0.43638602980350505,0.5862355274897187
1160,12,창천동,A,9,0.470015789570121,0.4169820820180128
1161,12,창천동,A,8,0.47318797030000204,0.45016988629815347
1162,12,창천동,A,5,0.19740311918946496,0.11270054242461558
1163,12,창천동,A,4,0.4875895368713943,0.8092333401459989
1164,12,창천동,A,7,0.9036621956259198,0.5426873660465179
1165,12,창천동,A,1,0.4908748041308869,0.7714644864776786
1166,12,창천동,A,6,0.24019434394714823,0.3777392510260079
1167,12,창천동,A,0,0.012051047964192096,0.4637685250189312
1168,12,창천동,A,3,0.6084954275945677,0.3348550271790067
1169,12,창천동,A,2,0.7492728119235692,0.3350251514012442
1170,12,창천동,B,9,0.3377730926051198,0.6931446514770291
1171,12,창천동,B,8,0.6290102299050543,0.59067458730848
1172,12,창천동,B,5,0.33785747638692654,0.476149047992414
1173,12,창천동,B,4,0.16543960916045575,0.012898643836985024
1174,12,창천동,B,7,0.5074631630265142,0.633805228808433
1175,12,창천동,B,1,0.7861495525235555,0.41218771689855316
1176,12,창천동,B,6,0.08483772643899845,0.1723410685381549
1177,12,창천동,B,0,0.7222458966955378,0.4091128350644876
1178,12,창천동,B,3,0.8687194561650472,0.8257418096158534
1179,12,창천동,B,2,0.46161975619645,0.5601670375861423
1180,12,합정동,A,9,0.26085461193730297,0.3203493540113047
1181,12,합정동,A,8,0.6015927213413826,0.24617434886473033
1182,12,합정동,A,5,0.18143918658147373,0.3235825620137338
1183,12,합정동,A,4,0.4672401090156578,0.17454875699161942
1184,12,합정동,A,7,0.271834587295945,0.44501475638698185
1185,12,합정동,A,1,0.7747408286293809,0.7552190364327428
1186,12,합정동,A,6,0.0584399554413334,0.10525302061017139
1187,12,합정동,A,0,0.8397100500047455,0.19637413393445668
1188,12,합정동,A,3,0.697014251342643,0.5198040198758636
1189,12,합정동,A,2,0.0031836728189670316,0.8983702754068768
1190,12,합정동,B,9,0.013421519717266905,0.9125848168034627
1191,12,합정동,B,8,0.35922897856924463,0.06544560001366895
1192,12,합정동,B,5,0.8960652404806165,0.2862078098101871
1193,12,합정동,B,4,0.5044364093529119,0.2613201473856491
1194,12,합정동,B,7,0.8309781284492433,0.34802860713991757
1195,12,합정동,B,1,0.08836198754283875,0.5877101535867217
1196,12,합정동,B,6,0.6360858064386724,0.13975746331587857
1197,12,합정동,B,0,0.7285028715313706,0.8089713187163271
1198,12,합정동,B,3,0.7859259541870425,0.9169039510253139
1199,12,합정동,B,2,0.465868078775731,0.13496017589269504
1200,13,노고산동,A,9,0.8196041842912664,0.6450266811375318
1201,13,노고산동,A,8,0.9361586983468937,0.7134548976472023
1202,13,노고산동,A,5,0.9374153547479555,0.6127686541277184
1203,13,노고산동,A,4,0.9236514172501316,0.8190141165966263
1204,13,노고산동,A,7,0.8115356315551355,0.044385132114944326
1205,13,노고산동,A,1,0.28413442315372917,0.20124595418507063
1206,13,노고산동,A,6,0.9475955641180174,0.821423774190647
1207,13,노고산동,A,0,0.11107675531949146,0.027841817889698972
1208,13,노고산동,A,3,0.07804865554814211,0.3055307491494106
1209,13,노고산동,A,2,0.3895530527984259,0.7853536290155152
1210,13,노고산동,B,9,0.03335862363609321,0.2199125008297942
1211,13,노고산동,B,8,0.45081268092284477,0.46638943339050254
1212,13,노고산동,B,5,0.92922845546389,0.514500004546541
1213,13,노고산동,B,4,0.701166647404124,0.7347633749009368
1214,13,노고산동,B,7,0.7693201693509585,0.2652643568739993
1215,13,노고산동,B,1,0.40190530654017254,0.42902268236084706
1216,13,노고산동,B,6,0.14725154976869115,0.2493106952113231
1217,13,노고산동,B,0,0.7282729188319015,0.17130065719646814
1218,13,노고산동,B,3,0.867710626117941,0.7484886276630992
1219,13,노고산동,B,2,0.7960165920730988,0.03957225411343446
1220,13,대현동,A,9,0.6892008979380716,0.8129710469094454
1221,13,대현동,A,8,0.525083895074799,0.08245350667664342
1222,13,대현동,A,5,0.09416419820579791,0.8687189173939519
1223,13,대현동,A,4,0.9505893192106634,0.4944502414811385
1224,13,대현동,A,7,0.17984439077292425,0.4585041442326375
1225,13,대현동,A,1,0.5938190211846531,0.788412405891679
1226,13,대현동,A,6,0.15770982785205223,0.05369219275031778
1227,13,대현동,A,0,0.06324924519323782,0.8015507754286443
1228,13,대현동,A,3,0.5392602617041077,0.15225129617851918
1229,13,대현동,A,2,0.5371996503193466,0.41381059072751214
1230,13,대현동,B,9,0.4929919514639485,0.03265445994219229
1231,13,대현동,B,8,0.23777399668582244,0.07696815799591883
1232,13,대현동,B,5,0.6278200180150135,0.8154265433260822
1233,13,대현동,B,4,0.06547639118298432,0.9896873397654931
1234,13,대현동,B,7,0.5530030435464314,0.32568201270215325
1235,13,대현동,B,1,0.29590119024634787,0.9836395038533631
1236,13,대현동,B,6,0.7937626693837628,0.6737008442337779
1237,13,대현동,B,0,0.7126847084932443,0.7105067435005212
1238,13,대현동,B,3,0.8939789137105684,0.4353215278216741
1239,13,대현동,B,2,0.38165041131145194,0.8070828326951871
1240,13,동교동,A,9,0.19805246203462668,0.6786490589163283
1241,13,동교동,A,8,0.17319338077915825,0.2646735684058932
1242,13,동교동,A,5,0.17869515702447358,0.7449321100835032
1243,13,동교동,A,4,0.45265844060734217,0.21850414192527512
1244,13,동교동,A,7,0.546613762318214,0.09903324932949298
1245,13,동교동,A,1,0.7971590143368741,0.08339799840328699
1246,13,동교동,A,6,0.5183931368699158,0.5177170990312594
1247,13,동교동,A,0,0.002322435248433119,0.45645476626317605
1248,13,동교동,A,3,0.9964582882821325,0.7835409608298339
1249,13,동교동,A,2,0.8545379900648893,0.872522904044819
1250,13,동교동,B,9,0.17121985029918563,0.9770157809335271
1251,13,동교동,B,8,0.5954423518159957,0.28757541767590966
1252,13,동교동,B,5,0.9092567022335559,0.8465393472619027
1253,13,동교동,B,4,0.4340557803762741,0.8949236076547369
1254,13,동교동,B,7,0.7181237429659973,0.8016656775144176
1255,13,동교동,B,1,0.5083122112328027,0.3616937572198974
1256,13,동교동,B,6,0.11853129737694967,0.12986168355241268
1257,13,동교동,B,0,0.650392114220344,0.022479606831858567
1258,13,동교동,B,3,0.28485142776610284,0.23404969840696244
1259,13,동교동,B,2,0.5534790713316777,0.6775225899634608
1260,13,망원동,A,9,0.5685487959231293,0.9241036951883419
1261,13,망원동,A,8,0.0030390906283975783,0.12010146569691782
1262,13,망원동,A,5,0.6785360590713696,0.36231299206444345
1263,13,망원동,A,4,0.9902535430260202,0.4424816019023896
1264,13,망원동,A,7,0.5245517391500889,0.9679000176012693
1265,13,망원동,A,1,0.6559306648133384,0.4132811265674766
1266,13,망원동,A,6,0.057585470363402336,0.6339835579398494
1267,13,망원동,A,0,0.31591169328214697,0.029787172418687002
1268,13,망원동,A,3,0.28923295879815814,0.8499673677253846
1269,13,망원동,A,2,0.19305353129685854,0.6953496861968961
1270,13,망원동,B,9,0.2872560773444116,0.29544193709920885
1271,13,망원동,B,8,0.22145809571974062,0.07708007639039938
1272,13,망원동,B,5,0.025694590645946813,0.9047844899132431
1273,13,망원동,B,4,0.40826579117741046,0.4681251754155539
1274,13,망원동,B,7,0.5405023640739318,0.7451472468877766
1275,13,망원동,B,1,0.9981280919447334,0.44043154389807104
1276,13,망원동,B,6,0.43731322117569826,0.8296469185390677
1277,13,망원동,B,0,0.12264656091706971,0.6888988723516877
1278,13,망원동,B,3,0.35650548037378016,0.4603412962407325
1279,13,망원동,B,2,0.2602534456657911,0.7050340552897661
1280,13,상수동,A,9,0.40610316899861376,0.582200075436761
1281,13,상수동,A,8,0.32675672037852654,0.868188440803941
1282,13,상수동,A,5,0.2390420015451341,0.8626906659039332
1283,13,상수동,A,4,0.05520482785463576,0.8797989086122392
1284,13,상수동,A,7,0.9260673923427013,0.35092262691909826
1285,13,상수동,A,1,0.42153495586837686,0.3083822691397964
1286,13,상수동,A,6,0.13094777048039452,0.35046047023590265
1287,13,상수동,A,0,0.21902715730092315,0.548939091511373
1288,13,상수동,A,3,0.354284594216174,0.8417961411339492
1289,13,상수동,A,2,0.16959618013464173,0.2825226471643516
1290,13,상수동,B,9,0.742212893362682,0.3639879133338252
1291,13,상수동,B,8,0.9628810235611518,0.4735425548705484
1292,13,상수동,B,5,0.39169365421437274,0.6008615502585302
1293,13,상수동,B,4,0.14492300985012996,0.07535010024613031
1294,13,상수동,B,7,0.5544877634017041,0.2909871161844584
1295,13,상수동,B,1,0.0580616330237409,0.5352834717299043
1296,13,상수동,B,6,0.6313222325705686,0.05812692082686033
1297,13,상수동,B,0,0.122760836566157,0.23188723359217256
1298,13,상수동,B,3,0.38864673338725786,0.45167358144153014
1299,13,상수동,B,2,0.4410826295486372,0.8179675401883081
1300,13,서교동,A,9,0.4941300384387267,0.7950123007090236
1301,13,서교동,A,8,0.5758343006405643,0.7268928705521568
1302,13,서교동,A,5,0.49573440195422713,0.6876874310539087
1303,13,서교동,A,4,0.6324325645521037,0.7826078809886396
1304,13,서교동,A,7,0.8587944136706138,0.23660512126635969
1305,13,서교동,A,1,0.8999855171352975,0.787136478388025
1306,13,서교동,A,6,0.3925354616346922,0.47849112947044437
